,FEATURE,0-1.2 BEFORE,0-1.2 IN,0-1.2 AFTER,1.2-1.4 BEFORE,1.2-1.4 IN,1.2-1.4 AFTER,1.4-1.6 BEFORE,1.4-1.6 IN,1.4-1.6 AFTER,1.6-1.8 BEFORE,1.6-1.8 IN,1.6-1.8 AFTER,1.8-2.0 BEFORE,1.8-2.0 IN,1.8-2.0 AFTER,2.0-inf BEFORE,2.0-inf IN,2.0-inf AFTER
2687,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,gene,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,CDS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,gene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,CDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,gene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,CDS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,gene,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,CDS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,gene,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,CDS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,tRNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,tRNA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,gene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,CDS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,gene,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,CDS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,gene,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,CDS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,gene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,CDS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,gene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,CDS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,gene,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,CDS,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
